ngram,log_prob
cfg,-15.27252619936501
sjg,-15.27252619936501
gxa,-15.272859366118052
vmt,-15.273192643908173
jkr,-15.274526866921308
jsf,-15.274526866921308
cdg,-15.274860701008869
lgw,-15.274860701008869
yhw,-15.274860701008869
ehz,-15.275528703705719
vdf,-15.275862872464051
kkl,-15.276197152928471
rzt,-15.276197152928471
eql,-15.276531545173686
djf,-15.277200665305712
ojr,-15.277535393342308
wpw,-15.277535393342308
mkw,-15.278540250234768
jsb,-15.27887542704367
rrk,-15.27887542704367
eqm,-15.279546117880347
kdc,-15.280217258845138
wtv,-15.280217258845138
zzh,-15.280217258845138
kpd,-15.280552998314464
vfu,-15.280552998314464
ukj,-15.281224815605437
clh,-15.282233388560321
sxd,-15.282906336095811
gdf,-15.283242979761674
sjn,-15.283242979761674
svv,-15.284253591267596
zuh,-15.284590688860542
mxb,-15.284927900126593
pvr,-15.284927900126593
smx,-15.285265225142442
goq,-15.285602663984854
xsk,-15.286277883456828
agj,-15.28695355915821
vrf,-15.28695355915821
wwy,-15.28695355915821
fnr,-15.287967929490327
pbb,-15.287967929490327
ytp,-15.28830628171822
gpv,-15.288644748467092
pfw,-15.288644748467092
clf,-15.288983329814496
nvh,-15.289660836615479
mjr,-15.289999762224554
ezk,-15.290338802743143
afj,-15.291356614535843
dxy,-15.291356614535843
uwm,-15.292035731709653
sbk,-15.293055273004423
kns,-15.29339535122569
jki,-15.293735545139501
krd,-15.294075854824596
qsu,-15.294075854824596
hhb,-15.294756821824013
cfh,-15.295097479296222
buw,-15.295438252855492
ihd,-15.296120148551877
xlt,-15.296120148551877
fhl,-15.296461270847526
ccv,-15.296802509547305
dwd,-15.297143864730685
ytn,-15.297143864730685
mfw,-15.297485336477216
pwd,-15.297826924866534
dfy,-15.298510451892462
qiu,-15.298510451892462
sgv,-15.29885239068875
mmk,-15.299194446447173
jce,-15.299536619247775
kcp,-15.299536619247775
psx,-15.300563840704303
axj,-15.300906482475689
yxx,-15.300906482475689
iug,-15.30159211842987
juh,-15.30159211842987
brm,-15.301935112773826
hzf,-15.301935112773826
zgu,-15.301935112773826
ijd,-15.302621454598984
jsd,-15.302621454598984
kct,-15.302621454598984
khb,-15.302621454598984
yuf,-15.302621454598984
btv,-15.302964802241842
kds,-15.303651851392882
ftq,-15.304339372905009
odx,-15.304339372905009
brh,-15.305371542272407
clv,-15.305371542272407
qos,-15.305371542272407
wmp,-15.305715835613732
cwd,-15.306404778114285
imz,-15.306749427437015
uoz,-15.307094195583854
iuf,-15.307439082636764
tgg,-15.30812921378907
iyh,-15.308474458052812
krp,-15.308819821551324
blp,-15.309856628279764
wfc,-15.310202469542073
rhg,-15.310548430451941
jiy,-15.310894511092183
vlt,-15.310894511092183
fhv,-15.311587031895485
mfg,-15.311587031895485
xsq,-15.312973513920017
kcd,-15.313320434998952
yzu,-15.31366747647389
mlx,-15.314361920946244
rpj,-15.314709324111107
vdb,-15.314709324111107
ocx,-15.315404492717482
ojt,-15.315404492717482
mkv,-15.315752258326967
quy,-15.31644815257913
njg,-15.317144531437354
qra,-15.317144531437354
gbn,-15.318887603170301
zby,-15.319934906460304
gnq,-15.320284251442022
vnt,-15.320284251442022
azg,-15.321333019236107
xft,-15.321333019236107
hkt,-15.322032809327645
flv,-15.322733089468308
fzh,-15.323083413521637
gtg,-15.323083413521637
ktt,-15.323083413521637
cpy,-15.323784430024233
hfp,-15.323784430024233
jgo,-15.324485938295723
uyk,-15.325539124280382
wwj,-15.325539124280382
hvp,-15.32764882970423
txy,-15.32764882970423
wkt,-15.32764882970423
lcz,-15.329762995396568
wpf,-15.329762995396568
eqp,-15.330821756744808
xsn,-15.331174926446518
hln,-15.331528220921136
dvf,-15.332942648313946
kdy,-15.332942648313946
whb,-15.33435907914566
moq,-15.33506804762626
djl,-15.335422720444306
vtc,-15.335422720444306
pxa,-15.335777519099793
dqw,-15.336132443682047
cnf,-15.336487494280487
jkh,-15.336487494280487
cnh,-15.337553403068561
epx,-15.337908958627864
gfb,-15.338264640651886
qid,-15.338264640651886
umx,-15.338264640651886
hwb,-15.338620449230628
izg,-15.339332446412717
mhw,-15.339332446412717
ijt,-15.339688635196536
wrp,-15.340044950896011
xsr,-15.340401393601622
dxo,-15.340757963403938
iix,-15.340757963403938
wue,-15.341471484661467
qqa,-15.342185515395123
sqd,-15.342900056332994
uvm,-15.342900056332994
zdu,-15.342900056332994
bbg,-15.34325751835646
jqu,-15.34325751835646
jds,-15.343615108204718
rfk,-15.34397282596922
wft,-15.34397282596922
jfa,-15.345046747676156
kcm,-15.34683918407647
khk,-15.34683918407647
xpm,-15.34683918407647
mxx,-15.347916190104108
ypv,-15.34863483907503
vfc,-15.348994357324454
gdj,-15.35007368824413
lzs,-15.350793889931722
fuo,-15.35187516594264
nwn,-15.35187516594264
vtw,-15.35187516594264
ykk,-15.35187516594264
ttx,-15.352957612377034
zbl,-15.353679894820859
blj,-15.354402699333715
wrh,-15.354402699333715
ycg,-15.354402699333715
dxd,-15.354764297601983
mhb,-15.35512602667086
qbu,-15.35512602667086
brr,-15.356211999628265
vft,-15.356211999628265
dtk,-15.357299153205172
gws,-15.357299153205172
iyd,-15.35802457942487
rbk,-15.35802457942487
mwf,-15.358387489971404
bmx,-15.359113706415812
zfl,-15.359840450633843
mrz,-15.360204020897802
jti,-15.361659625230502
rqw,-15.361659625230502
yjc,-15.362023857614787
bcy,-15.362752720620815
ywu,-15.362752720620815
iyf,-15.36311735143616
gqa,-15.363847012176304
qfr,-15.363847012176304
xpt,-15.36421204229534
bjj,-15.364942502517739
cgy,-15.365307932815977
fdj,-15.365307932815977
cxi,-15.365673496702337
dxw,-15.36640502563035
mjt,-15.36640502563035
yrl,-15.36640502563035
xee,-15.366770990867739
xms,-15.366770990867739
jex,-15.367137090084714
lws,-15.367503323379413
whn,-15.367503323379413
vje,-15.36786969085008
clg,-15.368236192595067
lvy,-15.368236192595067
jru,-15.368969599301941
mqa,-15.369336504461074
iyw,-15.370070718884659
wkm,-15.370438028347007
bko,-15.371173052268375
jji,-15.371173052268375
rjt,-15.371173052268375
wln,-15.371173052268375
hxm,-15.371540766925948
drx,-15.37190861684733
okx,-15.37190861684733
hbw,-15.372276602132072
phq,-15.372276602132072
gtf,-15.372644722879832
yhc,-15.373012979190383
dkd,-15.374118562498133
lxm,-15.374487362059753
qti,-15.374487362059753
wtt,-15.374856297684673
dpk,-15.375594577526254
mky,-15.375594577526254
kuu,-15.375963921944118
dgg,-15.377442665281972
fwd,-15.377442665281972
tzj,-15.377812693038274
pww,-15.378182857765804
kks,-15.378553159566
pgg,-15.378923598540414
abz,-15.379294174790719
qah,-15.380035739526221
nwd,-15.38114911874682
sxu,-15.38114911874682
jij,-15.382263738962534
nmj,-15.382263738962534
tjb,-15.382263738962534
hgy,-15.382635555289554
zky,-15.382635555289554
fsj,-15.383007509915378
vls,-15.384496713466845
vgl,-15.385615073322459
jms,-15.385988138053516
kvp,-15.385988138053516
cjs,-15.38636134201381
cwt,-15.387108168038067
nvf,-15.387108168038067
wji,-15.3874817903103
sdx,-15.387855552228313
vpd,-15.388603495419499
wuc,-15.388603495419499
bcv,-15.389351998448458
gdv,-15.389351998448458
mjm,-15.389351998448458
cww,-15.389726460164123
jdu,-15.390101062153896
xew,-15.390101062153896
crg,-15.390475804522904
sxh,-15.392351625744487
ypw,-15.392351625744487
lhb,-15.392727212603361
wmt,-15.393854820315399
juc,-15.394230972285229
pbd,-15.394230972285229
yvl,-15.394230972285229
zpu,-15.394230972285229
hyx,-15.395360277882379
wui,-15.39762272228635
vju,-15.399512010586843
azk,-15.400268726476149
ufd,-15.400268726476149
dck,-15.400647299261287
vpf,-15.401026015418058
fvp,-15.401404875055094
jrb,-15.401404875055094
jdr,-15.402921750582955
ohv,-15.402921750582955
zgi,-15.402921750582955
bhk,-15.403301329255193
fkp,-15.403301329255193
pji,-15.403301329255193
mdj,-15.404440930518126
ykb,-15.404821086386608
mjh,-15.405201386828537
apx,-15.405581831953917
fvc,-15.405962421872879
pbx,-15.405962421872879
mbj,-15.40710506149444
frv,-15.407486231691546
mwx,-15.408249008235012
vrg,-15.408249008235012
duy,-15.408630614803275
zsm,-15.409012367050707
tnz,-15.409394265088574
xpp,-15.409394265088574
ipx,-15.409776309028274
ijj,-15.410923317374252
mfb,-15.410923317374252
bpf,-15.41207164285929
sfx,-15.41207164285929
sjf,-15.41207164285929
qii,-15.413221288511874
xyv,-15.413221288511874
qss,-15.413604797624917
auq,-15.413988453873628
fmv,-15.41475620822996
uiy,-15.41475620822996
wdg,-15.416293487548845
lxc,-15.417833133734439
krw,-15.41821841595843
ejj,-15.419761030996309
ftz,-15.419761030996309
krm,-15.420147056864835
rzl,-15.420147056864835
dwg,-15.421692652226616
hws,-15.421692652226616
bpw,-15.422466346655927
txg,-15.423628011839805
tnj,-15.424403205677073
nzn,-15.425179000906054
fcz,-15.425955398460582
pws,-15.426343823402346
yjm,-15.426343823402346
hvc,-15.426732399276673
rwb,-15.426732399276673
czk,-15.427121126200909
fbf,-15.427121126200909
nwl,-15.427510004292529
fwu,-15.428288214448536
dwb,-15.428677546748567
apq,-15.429067030687278
yuj,-15.430236393517859
qhe,-15.431016729101739
grw,-15.431407125358893
yfm,-15.43179767408481
ihb,-15.432188375398631
kwt,-15.432188375398631
opz,-15.432188375398631
zhn,-15.432188375398631
gkw,-15.432970236267233
hbn,-15.433752708920615
mdv,-15.434927567093737
gtn,-15.435319493416607
njj,-15.435319493416607
ozf,-15.435319493416607
srj,-15.435319493416607
gsx,-15.435711573405946
jve,-15.435711573405946
qib,-15.435711573405946
bmh,-15.436103807182302
wkc,-15.437281432441067
xkl,-15.437281432441067
jfe,-15.437674282573795
pkh,-15.437674282573795
zyu,-15.437674282573795
cnw,-15.439247228238255
dmx,-15.439640851545835
mvm,-15.440034629853741
xxf,-15.440428563284087
kbb,-15.440822651959138
lrl,-15.441611295533136
wku,-15.442005850677335
mxp,-15.442400561556743
ybn,-15.442400561556743
dlv,-15.442795428294353
vnc,-15.443585629836853
mwb,-15.445167908647981
pnn,-15.445167908647981
jwo,-15.445563869848959
lhm,-15.445563869848959
cvb,-15.446356262917362
hff,-15.446356262917362
bll,-15.446752695033554
hkw,-15.446752695033554
kdp,-15.446752695033554
wyp,-15.446752695033554
iyb,-15.4471492843705
jeg,-15.4471492843705
wyg,-15.447942935205809
hxa,-15.449134593738087
fnw,-15.449532129024579
rfv,-15.449929822408226
vhf,-15.449929822408226
twb,-15.450327674014826
vhd,-15.450327674014826
dfx,-15.45072568397033
cln,-15.451123852400833
hvl,-15.451123852400833
swx,-15.451123852400833
fwm,-15.451920665191997
irx,-15.451920665191997
hxc,-15.452319309805606
tcz,-15.452718113400126
mkc,-15.454314920126645
dkk,-15.455514200702126
nvw,-15.455514200702126
blb,-15.455914280723466
wkl,-15.455914280723466
hxb,-15.456314520872896
ymk,-15.456314520872896
giy,-15.456714921278646
fjs,-15.4571154820691
fwt,-15.4575162033728
gvc,-15.457917085318437
ktc,-15.457917085318437
tjh,-15.457917085318437
zph,-15.458318128034861
vvv,-15.459522222099665
xeh,-15.459923909190827
zez,-15.460325757699348
cxa,-15.460727767755014
ihf,-15.461129939487762
fxy,-15.46153227302769
gjp,-15.46153227302769
qta,-15.46153227302769
hkc,-15.46193476850505
kbh,-15.462337426050253
uox,-15.462337426050253
bgt,-15.462740245793867
ghx,-15.462740245793867
bnk,-15.463143227866617
cjd,-15.463546372399392
npj,-15.463546372399392
gxu,-15.463949679523228
rjl,-15.46435314936933
cdk,-15.466372944037003
gzu,-15.466372944037003
xbt,-15.467586781936397
xox,-15.46839682653314
bpb,-15.46920752783413
uyj,-15.46920752783413
jpy,-15.46961312508163
syq,-15.46961312508163
qlp,-15.470830904814019
vvs,-15.470830904814019
bjs,-15.47164358263201
euy,-15.473270922291386
mbv,-15.473270922291386
czs,-15.473678171329798
pvw,-15.473678171329798
fvl,-15.474085586287561
nfg,-15.474085586287561
ugk,-15.474085586287561
uog,-15.474085586287561
vcb,-15.47449316729993
plg,-15.476942148115747
voj,-15.4773508953113
mxw,-15.477759809649445
rmz,-15.477759809649445
qpo,-15.478168891266932
wrm,-15.478168891266932
nkz,-15.479397141165459
xlx,-15.479397141165459
dwf,-15.480216813342498
lxs,-15.480216813342498
pkl,-15.480216813342498
qbo,-15.480626901517201
wzi,-15.481037157933212
bbn,-15.48144758272863
szs,-15.482268938010947
gmv,-15.48309096847236
kmg,-15.48309096847236
bbv,-15.483502237242295
lzu,-15.484737059379029
jsk,-15.485149005831818
fdv,-15.485561122054424
wbt,-15.485561122054424
gsz,-15.485973408186835
ptx,-15.486798490741894
wfh,-15.486798490741894
dbj,-15.487211287445382
fhw,-15.487211287445382
vty,-15.487211287445382
xmr,-15.488450700948391
yhb,-15.488450700948391
vdw,-15.489277830854935
nvg,-15.489691652503712
wgc,-15.489691652503712
zfu,-15.489691652503712
rqr,-15.491763333377248
cgw,-15.492178185073719
whd,-15.493008405129707
wgt,-15.495503208918489
qiw,-15.496336195222382
rrj,-15.496752948718724
xlp,-15.496752948718724
gcv,-15.49716987597096
bmg,-15.497586977124033
gks,-15.497586977124033
mtk,-15.498004252323078
xlm,-15.498421701713404
vud,-15.499257123650047
fkt,-15.502186608900558
djn,-15.502605808235977
grl,-15.502605808235977
gff,-15.503025183373179
hql,-15.503025183373179
xcy,-15.503025183373179
yjb,-15.503864461643174
hbd,-15.504704444892898
jsr,-15.504704444892898
ohj,-15.504704444892898
uzw,-15.504704444892898
fdg,-15.505124701255461
hkd,-15.505545134307692
sfj,-15.506386531075883
tqh,-15.506386531075883
bzi,-15.507228636388806
tjt,-15.507649955122655
mfh,-15.508071451440802
qfi,-15.508071451440802
wvs,-15.508071451440802
xka,-15.508071451440802
dvw,-15.508914977429242
rvg,-15.509337007399633
xao,-15.509337007399633
ysx,-15.509337007399633
cwp,-15.509759215554523
vgs,-15.509759215554523
brf,-15.510181602044435
rjw,-15.510181602044435
nqc,-15.511026910632385
ugv,-15.511026910632385
ehj,-15.512719674472905
qrt,-15.513143313538762
qva,-15.513567132150744
njk,-15.513991130461102
szw,-15.513991130461102
vua,-15.513991130461102
xxb,-15.513991130461102
qsr,-15.514415308622286
bck,-15.51483966678694
lbk,-15.5152642051079
nfj,-15.5152642051079
gkp,-15.516113822831056
lgg,-15.516113822831056
wza,-15.516113822831056
fnl,-15.516538902539901
bhy,-15.51696416301835
frj,-15.51696416301835
kky,-15.51696416301835
xmp,-15.51696416301835
mwd,-15.517815226899506
cqs,-15.518241030610433
lxe,-15.518241030610433
vhu,-15.518241030610433
zsw,-15.518667015707395
ozr,-15.519093182345
bnn,-15.519946060861516
xcp,-15.520372773050624
uzd,-15.521226744067508
zru,-15.521654003206672
vrw,-15.52208144497424
xhc,-15.52208144497424
jrf,-15.522509069526405
xlc,-15.522509069526405
yvc,-15.522509069526405
dkv,-15.52379304145542
yiq,-15.52379304145542
qda,-15.524649939536989
xdc,-15.525078664088035
lrg,-15.526365941674078
knj,-15.52679540270709
ejg,-15.527225048256128
lrv,-15.527225048256128
ihw,-15.527654878479808
kuv,-15.529806805283982
pnl,-15.529806805283982
vsj,-15.530237746898063
bvr,-15.531100187658723
sux,-15.531100187658723
kpt,-15.531963372865533
vdm,-15.531963372865533
cxt,-15.532395245038085
srx,-15.532395245038085
gxp,-15.532827303804797
mbk,-15.532827303804797
yrv,-15.53325954932698
ijl,-15.53369198176615
fhf,-15.534124601284038
agq,-15.535423583930427
hnq,-15.535423583930427
dvh,-15.537592311737733
hzp,-15.53802662227659
mzu,-15.53802662227659
kvm,-15.538461121523053
iwu,-15.538895809641177
jgi,-15.538895809641177
qrs,-15.538895809641177
wtp,-15.539330686795237
mmj,-15.539765753149718
kmk,-15.540201008869321
wgm,-15.540201008869321
qne,-15.541072089063773
kkm,-15.541507913869104
twd,-15.541943928700515
gln,-15.543253115010135
uhb,-15.543689891605851
ujj,-15.544564017535638
vmp,-15.545876640782518
hwc,-15.547629489609932
iqw,-15.547629489609932
vnu,-15.547629489609932
gix,-15.548068182312734
fjp,-15.548507067551292
ztu,-15.548507067551292
klr,-15.549385416312198
tpk,-15.549385416312198
mjb,-15.550264537247937
zzr,-15.551144431717377
yxy,-15.551584669452861
djv,-15.552465726778578
cdv,-15.552906546710776
jll,-15.552906546710776
xut,-15.552906546710776
fxf,-15.55334756105089
gxs,-15.555555554882353
qfa,-15.555555554882353
srk,-15.555555554882353
dvn,-15.556440119292088
ubq,-15.556882695090415
eqf,-15.557768434740883
cug,-15.55865495962164
kwp,-15.559098516958697
glj,-15.559986222298837
ybj,-15.560430370651687
brz,-15.561319259599102
jcu,-15.561319259599102
rnx,-15.561319259599102
gkc,-15.561764000544837
gxt,-15.561764000544837
pbh,-15.561764000544837
xvs,-15.561764000544837
kyq,-15.563099411382064
khf,-15.563544944915833
ijp,-15.56399067703821
pxp,-15.564882737757491
xeu,-15.564882737757491
gwt,-15.56622232268655
wub,-15.56622232268655
glw,-15.566669250068289
hqw,-15.566669250068289
ljc,-15.566669250068289
qil,-15.566669250068289
dhk,-15.56756370451075
dnz,-15.56756370451075
tqt,-15.568011231929272
vrr,-15.56845895971826
rxu,-15.569803347104255
vrn,-15.570251878172549
fbw,-15.57114954430105
dwl,-15.572048016958078
grv,-15.572048016958078
yzf,-15.572048016958078
wgp,-15.572497556187946
afz,-15.573847387663992
ikj,-15.574297736692094
gxe,-15.574748288625825
bhl,-15.576101163691245
gxb,-15.576101163691245
kdw,-15.577004098289837
hxr,-15.577907848916194
vfs,-15.578360030700972
zyy,-15.579265008138302
jsl,-15.579717804161433
kax,-15.580170805301682
krb,-15.580170805301682
whl,-15.580170805301682
sxg,-15.582438894275793
ehq,-15.582893130031957
glf,-15.582893130031957
cgb,-15.583347572212013
hgf,-15.583347572212013
pbw,-15.583347572212013
ktp,-15.583802221003658
tkd,-15.583802221003658
cvf,-15.584257076594852
hgn,-15.584257076594852
ifx,-15.584257076594852
uqa,-15.584257076594852
cxs,-15.585167408928998
vgp,-15.586990563490513
